Vendedor,No_cliente,Cliente,Familia,Tipo,Acum_ac,Acum_aa,Per_acum,Jan_ac,Jan_aa,Per_jan,Fev_ac,Fev_aa,Per_fev,Mar_ac,Mar_aa,Per_mar,Abr_ac,Abr_aa,Per_abr,Mai_ac,Mai_aa,Per_mai,Jun_ac,Jun_aa,Per_jun,Jul_ac,Jul_aa,Per_jul,Ago_ac,Ago_aa,Per_ago,Set_ac,Set_aa,Per_set,Out_ac,Out_aa,Per_out,Nov_ac,Nov_aa,Per_nov,Dez_ac,Dez_aa,Per_dez
Tiago Silva                   ,212502,"MAQMAIS - MµQUINAS, FERRAMENTAS E ACESS‡RIOS INDUSTRIAI                                                                                                                             ",SKIL,Revendedor A        ,6643.67,7167.09,-73.032,0,0,0,736.43,2130.56,-65.435,943.2,0,100,351.72,1753.09,-799.372,56.46,1818.42,-968.952,691.76,0,100,0,999.12,-100,887.22,350,1.534.914,2976.88,115.9,2468.49,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,216265,MARIO FERNANDO COELHO FERREIRA                                                                                                                                                      ,SKIL,Revendedor A        ,199.2,0,100,0,0,0,0,0,0,199.2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,214285,MATSTORE - IMPORT PORT LDA                                                                                                                                                          ,SKIL,Revendedor A        ,1058.67,0,100,0,0,0,173.34,0,100,346.83,0,100,0,0,0,0,0,0,0,0,0,538.5,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,212307,"MTTR - MANUTENÄ«O INDUSTRIAL, Lda.                                                                                                                                                  ",SKIL,Revendedor A        ,1615.11,907.32,780.088,0,483.27,-100,768.49,0,100,0,0,0,179.43,176.56,16.255,249,68.06,2.658.536,0,0,0,157.85,0,100,0,0,0,260.34,179.43,450.927,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,208704,"NJ PERFECT MACHINE, LDA                                                                                                                                                             ",SKIL,Revendedor A        ,0,0.22,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,207148,"P.J. MAQUIORELH«O,LDA                                                                                                                                                               ",SKIL,Revendedor A        ,8506.49,7431.92,144.588,987.54,1041.57,-51.874,694.89,84.74,7.200.259,2198.54,445.06,3.939.873,1062.63,0,100,58.84,3631.36,-983.797,1543.87,299.32,4.157.924,1032.3,1158.43,-108.881,0,603.82,-100,927.88,167.62,4.535.616,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,205199,"PICOVEN - MATERIAIS DE CONSTRUCAO, LDA.                                                                                                                                             ",SKIL,Revendedor A        ,8871.6,6808.44,303.029,8493.44,0,100,0,0,0,0,47.53,-100,378.16,1741.2,-782.817,0,5019.71,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,201975,"PULVERIZADORES CARDOSO DE: JOSE CARDOSO & FILHOS,                                                                                                                                   ",SKIL,Revendedor A        ,57.55,69.45,-171.347,0,0,0,0,0,0,0,0,0,0,16.92,-100,0,0,0,21.85,0,100,33,52.53,-371.788,0,0,0,2.7,0,100,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,202394,"ROLNORTE-COMERCIO DE ROLAMENTOS, UNIPESSOAL LDA                                                                                                                                     ",SKIL,Revendedor A        ,26394.55,16581.11,591.844,1197.43,3057.28,-608.335,1455.38,182.31,6.982.995,2536.48,1729.31,466.758,2853.27,49.65,56.467.673,3835.01,52.95,71.427.006,3956.93,10300.1,-615.836,1721.63,429.09,3.012.281,310.12,167.8,848.152,8528.3,612.62,12.921.027,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,205652,"RURAL ANTUA-COMERCIO DE MAQUINAS AGRICOLAS,LDA                                                                                                                                      ",SKIL,Revendedor A        ,173.34,0,100,0,0,0,173.34,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,205850,"SANTOS & RIBEIRO, LDA. DROGARIA J.H. SANTOS, UNIPESSOAL LDA                                                                                                                         ",SKIL,Revendedor A        ,0,334.65,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,334.65,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,209922,"TECHNOPOMPE - COMERCIO E ASSIST“NCIA, LDA.                                                                                                                                          ",SKIL,Revendedor A        ,34.03,119.48,-715.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.03,119.48,-715.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,300188,"UNIPELAGO-REPRESENTACOES,LDA.                                                                                                                                                       ",SKIL,Revendedor A        ,0.31,0,100,0,0,0,0,0,0,0.31,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,200338,VALPEC-COM. E REP. AGRO PECUARIA LDA VALPEC                                                                                                                                         ,SKIL,Revendedor A        ,60.88,4264.58,-985.725,0,807.84,-100,0,963.88,-100,0,119.27,-100,0,0,0,0,1200.67,-100,0,0,0,0,220,-100,0,831.77,-100,60.88,121.15,-497.483,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,206462,"CAMBRACOR, LDA                                                                                                                                                                      ",1035,Revendedor A        ,137.93,0,100,0,0,0,0,0,0,0,0,0,137.93,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,204859,"CASA DAS FERRAGENS DE FµTIMA & COSTA, LDA CFC - CASA DAS FERRAGENS                                                                                                                  ",1035,Revendedor A        ,448.94,0,100,0,0,0,0,0,0,448.94,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,212028,"COELHO DA SILVA & CASTELO, LDA. CASTELO                                                                                                                                             ",1035,Revendedor A        ,476.06,0,100,0,0,0,0,0,0,0,0,0,476.06,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,212502,"MAQMAIS - MµQUINAS, FERRAMENTAS E ACESS‡RIOS INDUSTRIAI                                                                                                                             ",1035,Revendedor A        ,25.31,0,100,0,0,0,0,0,0,0,0,0,25.31,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,204334,"MARIFIM - EQUIPAMENTOS DE JARDIM, LDA.                                                                                                                                              ",1035,Revendedor A        ,97.98,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.98,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,207148,"P.J. MAQUIORELH«O,LDA                                                                                                                                                               ",1035,Revendedor A        ,250.69,0,100,0,0,0,0,0,0,250.69,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,206738,"DROGARIA PORTAS DA VILA, LDA.                                                                                                                                                       ",1036,Revendedor A        ,239.5,119.75,100,239.5,0,100,0,119.75,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,202591,"LEOKIT - COMERCIO DE UTILIDADE E FERRAGENS, LDA.                                                                                                                                    ",1036,Revendedor A        ,0,39.6,-100,0,0,0,0,39.6,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,204334,"MARIFIM - EQUIPAMENTOS DE JARDIM, LDA.                                                                                                                                              ",1036,Revendedor A        ,32.22,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.22,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,212502,"MAQMAIS - MµQUINAS, FERRAMENTAS E ACESS‡RIOS INDUSTRIAI                                                                                                                             ",1038,Revendedor A        ,77,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,100,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,201520,"ATILA-A. TRIGUEIRA IRM«O, LDA ATILA                                                                                                                                                 ",1041,Revendedor A        ,160,0,100,0,0,0,80,0,100,80,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,211954,BOMBIFEIRA - MATERIAIS DE CONSTRUÄ«O LDA SANILUZ                                                                                                                                    ,1041,Revendedor A        ,70,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,206685,"FLEXPRESS, LDA                                                                                                                                                                      ",1041,Revendedor A        ,200,240,-166.667,0,60,-100,30,0,100,30,0,100,100,0,100,0,120,-100,0,0,0,0,60,-100,40,0,100,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,202591,"LEOKIT - COMERCIO DE UTILIDADE E FERRAGENS, LDA.                                                                                                                                    ",1041,Revendedor A        ,0,55.2,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.2,-100,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,202394,"ROLNORTE-COMERCIO DE ROLAMENTOS, UNIPESSOAL LDA                                                                                                                                     ",1041,Revendedor A        ,113.6,132,-139.394,0,0,0,0,0,0,0,0,0,73.6,0,100,0,0,0,0,0,0,0,0,0,40,40,0,0,92,-100,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,204334,"MARIFIM - EQUIPAMENTOS DE JARDIM, LDA.                                                                                                                                              ",1045,Revendedor A        ,11.96,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.96,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,204334,"MARIFIM - EQUIPAMENTOS DE JARDIM, LDA.                                                                                                                                              ",1050,Revendedor A        ,44,0,100,44,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,205787,"AGROS COMERCIAL-ASSIST.TEC.PROD.LEITE, LDA.                                                                                                                                         ",NEOSAFETY,Revendedor A        ,70.48,68.35,31.163,0,0,0,0,0,0,35.38,0,100,0,19.7,-100,35.1,0,100,0,28.95,-100,0,19.7,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,103014,"ALMEIDA & AZEVEDO, S.A EUROVELAS                                                                                                                                                    ",NEOSAFETY,Revendedor A        ,3574.3,15370.98,-767.465,0,0,0,0,0,0,0,0,0,3574.3,0,100,0,0,0,0,0,0,0,15370.98,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,206462,"CAMBRACOR, LDA                                                                                                                                                                      ",NEOSAFETY,Revendedor A        ,312.3,796.3,-607.812,84.4,0,100,0,202.6,-100,0,334.9,-100,0,0,0,137.9,0,100,0,39.4,-100,0,0,0,0,0,0,90,219.4,-589.791,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,206903,"CANALBEIRA CANALIZAÄÂES UNIPESSOAL, LDA.                                                                                                                                            ",NEOSAFETY,Revendedor A        ,450,157.5,1.857.142,0,0,0,45,0,100,0,0,0,405,0,100,0,90,-100,0,0,0,0,67.5,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,204859,"CASA DAS FERRAGENS DE FµTIMA & COSTA, LDA CFC - CASA DAS FERRAGENS                                                                                                                  ",NEOSAFETY,Revendedor A        ,2820.3,1707.8,651.422,0,0,0,256,923.6,-722.824,0,0,0,0,0,0,1318.6,0,100,182.2,199.5,-86.717,67.5,208,-675.481,0,241.3,-100,996,135.4,6.355.982,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,212168,"CENTROCOR - COMERCIO TINTAS E FERRAMENTAS, LDA.                                                                                                                                     ",NEOSAFETY,Revendedor A        ,2562.2,4034,-364.849,2041.6,388.2,4.259.144,0,807.4,-100,0,436.1,-100,0,47.26,-100,453.1,0,100,0,903.1,-100,67.5,363,-81.405,0,0,0,0,1088.94,-100,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,204318,"COSTA & CABRAL, LDA.                                                                                                                                                                ",NEOSAFETY,Revendedor A        ,51.75,418.72,-87.641,0,0,0,51.75,155,-66.613,0,0,0,0,15.72,-100,0,248,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,206673,"DANIEL & MARCIA - REPARAÄÂES E INSTALAÄÂES, LDA.                                                                                                                                    ",NEOSAFETY,Revendedor A        ,172.9,680.3,-745.848,172.9,0,100,0,0,0,0,680.3,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,206503,"DROGARIA PINHEIRENSE - Jose F. Lopes JosÇ F. Lopes, Unipessoal Lda - drogaria gaio                                                                                                  ",NEOSAFETY,Revendedor A        ,135,90,50,0,0,0,0,67.5,-100,0,22.5,-100,135,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,206738,"DROGARIA PORTAS DA VILA, LDA.                                                                                                                                                       ",NEOSAFETY,Revendedor A        ,217,372,-416.667,0,0,0,93,310,-70,0,0,0,0,0,0,124,0,100,0,0,0,0,62,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,202512,EUROVALEDOSOUSA-COM.ACESSORIOS E PINTURA                                                                                                                                            ,NEOSAFETY,Revendedor A        ,244.98,415.85,-410.894,0,0,0,0,0,0,0,0,0,0,0,0,244.98,59.1,3.145.177,0,0,0,0,356.75,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,206685,"FLEXPRESS, LDA                                                                                                                                                                      ",NEOSAFETY,Revendedor A        ,0,124,-100,0,31,-100,0,31,-100,0,0,0,0,0,0,0,62,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,211359,"GLOBALBRICO, LDA.                                                                                                                                                                   ",NEOSAFETY,Revendedor A        ,763.4,1026.25,-256.127,0,0,0,0,19.7,-100,171,135,266.666,0,216.25,-100,254.9,0,100,0,469.6,-100,0,0,0,0,185.7,-100,337.5,0,100,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,205841,"GOVAMAT-MAT.DE CONST.E BRICOLAGE,LDA                                                                                                                                                ",NEOSAFETY,Revendedor A        ,67.5,45,50,0,45,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.5,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,212339,"HIDRO REBORDOSA  - CANALIZAÄÂES, LDA.                                                                                                                                               ",NEOSAFETY,Revendedor A        ,288.1,655,-560.153,16,35.7,-551.821,0,370.6,-100,0,78.8,-100,137.9,137.9,0,39.4,16,146.25,0,0,0,16,16,0,0,0,0,78.8,0,100,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,207466,"J. & J. SANTOS, LDA J   J SANTOS LDA                                                                                                                                                ",NEOSAFETY,Revendedor A        ,22.5,162.6,-861.624,0,0,0,0,20.7,-100,22.5,62.1,-637.682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.8,-100,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,203951,"JOSE F. PACHECO & FILHOS, LDA .                                                                                                                                                     ",NEOSAFETY,Revendedor A        ,394,709.2,-444.445,39.4,0,100,19.7,98.5,-80,0,157.6,-100,0,157.6,-100,216.7,39.4,450,0,157.6,-100,118.2,19.7,500,0,0,0,0,78.8,-100,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,202591,"LEOKIT - COMERCIO DE UTILIDADE E FERRAGENS, LDA.                                                                                                                                    ",NEOSAFETY,Revendedor A        ,137.9,848.4,-837.459,0,0,0,0,672,-100,13.9,0,100,0,0,0,124,0,100,0,0,0,0,176.4,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,210207,"LITINFER - LIXAS, TINTAS E FERRAMENTAS, LDA.                                                                                                                                        ",NEOSAFETY,Revendedor A        ,225,180,25,0,0,0,0,0,0,0,0,0,157.5,180,-12.5,67.5,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,212307,"MTTR - MANUTENÄ«O INDUSTRIAL, Lda.                                                                                                                                                  ",NEOSAFETY,Revendedor A        ,1209,341,2.545.454,0,62,-100,62,93,-333.334,0,0,0,0,62,-100,403,0,100,496,0,100,93,93,0,155,0,100,0,31,-100,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,207148,"P.J. MAQUIORELH«O,LDA                                                                                                                                                               ",NEOSAFETY,Revendedor A        ,696.49,417.3,669.039,0,158.5,-100,45,0,100,286.04,0,100,289.5,0,100,0,0,0,0,115.8,-100,75.95,143,-468.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,212168,"CENTROCOR - COMERCIO TINTAS E FERRAMENTAS, LDA.                                                                                                                                     ",PCL,Revendedor A        ,177.93,522.21,-659.276,0,0,0,0,501.91,-100,0,20.3,-100,0,0,0,59.31,0,100,0,0,0,0,0,0,118.62,0,100,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,216313,GRANDE ALTERNATIVA LDA                                                                                                                                                              ,PCL,Revendedor A        ,76.34,0,100,0,0,0,0,0,0,0,0,0,76.34,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,216421,HABILIDADE ESCONDIDA - UNIPESSOAL LDA                                                                                                                                               ,PCL,Revendedor A        ,132.55,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.55,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,203297,JOSE ALFREDO JESUS UNIPESSOAL LDA                                                                                                                                                   ,PCL,Revendedor A        ,10.49,0,100,0,0,0,0,0,0,0,0,0,10.49,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,204236,"MANUEL GUEDES MARTINS, UNIPESSOAL, LDA MGM                                                                                                                                          ",PCL,Revendedor A        ,253.07,37.76,5.702.065,0,0,0,0,0,0,0,0,0,139.3,0,100,47.35,0,100,66.42,0,100,0,0,0,0,37.76,-100,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,212502,"MAQMAIS - MµQUINAS, FERRAMENTAS E ACESS‡RIOS INDUSTRIAI                                                                                                                             ",PCL,Revendedor A        ,0,363.7,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.7,-100,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,209922,"TECHNOPOMPE - COMERCIO E ASSIST“NCIA, LDA.                                                                                                                                          ",PCL,Revendedor A        ,818.48,115.39,6.093.162,0,0,0,0,0,0,0,0,0,444.06,0,100,0,0,0,0,59.31,-100,254.19,0,100,66.01,0,100,54.22,56.08,-33.167,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,202394,"ROLNORTE-COMERCIO DE ROLAMENTOS, UNIPESSOAL LDA                                                                                                                                     ",1100,Revendedor A        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,206462,"CAMBRACOR, LDA                                                                                                                                                                      ",1134,Revendedor A        ,4.04,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,204859,"CASA DAS FERRAGENS DE FµTIMA & COSTA, LDA CFC - CASA DAS FERRAGENS                                                                                                                  ",1134,Revendedor A        ,28.24,5.61,4.033.868,0,0,0,0,0,0,5.18,0,100,0,0,0,7.84,5.61,397.504,0,0,0,15.22,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,210624,"DROGARIA DANIEL PEREIRA, UNIPESSOAL. LDA. DANIEL ALVARO NOGUEIRA PEREIRA                                                                                                            ",1134,Revendedor A        ,-15.8,2.23,-8.085.201,-15.8,0,100,0,0,0,0,0,0,0,0,0,0,2.23,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,203951,"JOSE F. PACHECO & FILHOS, LDA .                                                                                                                                                     ",1134,Revendedor A        ,15.8,0,100,0,0,0,0,0,0,15.8,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,202591,"LEOKIT - COMERCIO DE UTILIDADE E FERRAGENS, LDA.                                                                                                                                    ",1134,Revendedor A        ,15.22,0,100,0,0,0,0,0,0,0,0,0,15.22,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,207148,"P.J. MAQUIORELH«O,LDA                                                                                                                                                               ",1134,Revendedor A        ,30.44,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.44,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,206201,"AGOSTINHO COELHO & FILHOS, LDA.                                                                                                                                                     ",1400,Revendedor A        ,2032.47,3408.9,-403.776,0,0,0,0,0,0,0,0,0,0,0,0,0,641.64,-100,2032.47,0,100,0,0,0,0,2767.26,-100,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,216318,AGROMARANTE UNIPESSOAL LDA                                                                                                                                                          ,1400,Revendedor A        ,792.55,0,100,0,0,0,0,0,0,0,0,0,792.55,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,203883,"AIRES SILVA & SOUSA, LDA. A S S TêCNICA                                                                                                                                             ",1400,Revendedor A        ,0,350.86,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350.86,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,208729,"ALCIDES CASTRO & GOMES, LDA                                                                                                                                                         ",1400,Revendedor A        ,3287.72,1335.8,1.461.236,0,0,0,1335.8,0,100,0,0,0,0,0,0,3315.2,0,100,-1363.28,1335.8,-2.020.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,103014,"ALMEIDA & AZEVEDO, S.A EUROVELAS                                                                                                                                                    ",1400,Revendedor A        ,4323.54,12504.09,-65.423,0,0,0,0,0,0,0,0,0,4323.54,0,100,0,0,0,0,0,0,0,11406.81,-100,0,1097.28,-100,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,206684,"ANTONIO SILVA FONTES, LDA                                                                                                                                                           ",1400,Revendedor A        ,1585.12,730.13,117.101,0,0,0,0,0,0,0,0,0,0,198.38,-100,0,0,0,792.56,0,100,0,0,0,0,0,0,792.56,531.75,490.474,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,209021,"ANTONIO TEIXEIRA-MATERIAIS DE CONSTRUÄ«O, LDA.                                                                                                                                      ",1400,Revendedor A        ,204.31,0,100,0,0,0,0,0,0,0,0,0,0,0,0,204.31,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,203614,"ARMANDO FREITAS & FILHOS, LDA                                                                                                                                                       ",1400,Revendedor A        ,4225.91,3528.4,197.684,0,0,0,0,0,0,2498.62,1233.8,1.025.141,0,0,0,0,1300.72,-100,1727.29,0,100,0,616.9,-100,0,0,0,0,376.98,-100,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,201427,"ARTUR AGOSTINHO, LDA.                                                                                                                                                               ",1400,Revendedor A        ,4089.08,8050.15,-49.205,0,630.93,-100,1035.74,0,100,0,2087.82,-100,0,2661.42,-100,888.93,1013.17,-122.626,1565.21,326.58,379.273,0,0,0,0,1150.8,-100,599.2,179.43,2.339.463,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,201520,"ATILA-A. TRIGUEIRA IRM«O, LDA ATILA                                                                                                                                                 ",1400,Revendedor A        ,3710.37,4947.18,-250.004,0,0,0,0,0,0,0,2075.16,-100,1854.66,1071.18,731.417,0,1800.84,-100,0,0,0,1854.66,0,100,1.05,0,100,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,211954,BOMBIFEIRA - MATERIAIS DE CONSTRUÄ«O LDA SANILUZ                                                                                                                                    ,1400,Revendedor A        ,18015.16,11117.84,620.383,0,0,0,18015.16,0,100,0,0,0,0,11117.84,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,800224,"BRICOTINTAS COMERCIO DE TINTAS E VERNIZES LDA BRICOTINTAS - CALV«O,                                                                                                                 ",1400,Revendedor A        ,3080.55,4872.82,-36.781,0,912.94,-100,0,664.69,-100,260.49,262.96,-0.9394,1080.1,1336,-191.542,0,0,0,0,0,0,1161.3,0,100,295.88,1027.95,-712.165,282.78,668.28,-576.855,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,206462,"CAMBRACOR, LDA                                                                                                                                                                      ",1400,Revendedor A        ,344.04,0,100,0,0,0,0,0,0,0,0,0,344.04,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,206903,"CANALBEIRA CANALIZAÄÂES UNIPESSOAL, LDA.                                                                                                                                            ",1400,Revendedor A        ,1803.32,2745.92,-343.273,0,0,0,0,341.18,-100,0,0,0,501.12,0,100,0,420.29,-100,0,420.29,-100,1302.2,217.72,4.981.076,0,0,0,0,1346.44,-100,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,204031,CARLOS F. MENDES & FILHOS LDA CONSTRUCOES DROGARIA C F MENDES                                                                                                                       ,1400,Revendedor A        ,3003.19,3005.7,-0.0836,0,0,0,0,651.92,-100,0,2118.46,-100,2011.67,0,100,0,0,0,0,0,0,0,0,0,0,0,0,991.52,235.32,3.213.496,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,204859,"CASA DAS FERRAGENS DE FµTIMA & COSTA, LDA CFC - CASA DAS FERRAGENS                                                                                                                  ",1400,Revendedor A        ,9882.18,9346.76,57.284,1898.52,0,100,0,0,0,1209.84,1800.84,-328.181,0,0,0,3064.5,6371.18,-519.006,1854.66,0,100,1854.66,0,100,0,0,0,0,1174.74,-100,0,0,0,0,0,0,0,0,0
Tiago Silva                   ,204847,CASA LOPES DE: LUIS MIGUEL DA SILVA LOPES                                                                                                                                           ,1400,Revendedor A        ,0,413.07,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413.07,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
